error,correct,learncount,type,correctly_Found,learnrate,Learning,InvestigationRate,Correct Count,NameOfSpecies,epoch
2019-05-09 08:05
[[0. 0. 0. 0. 0. 1. 0. 0. 0. 0.]],0.806420,1.0,50934,RL,True,8.955869907338786e-06,True,40388,0,41
[[0. 0. 1. 0. 0. 0. 0. 0. 0. 0.]],0.208905,1.0,50939,RL,True,8.955869907338786e-06,True,40393,0,41
[[0. 0. 0. 0. 1. 0. 0. 0. 0. 0.]],0.152344,1.0,50944,RL,True,8.955869907338786e-06,True,40398,0,41
[[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.]],0.118388,1.0,50949,RL,True,8.955869907338786e-06,True,40403,0,41
[[0. 0. 1. 0. 0. 0. 0. 0. 0. 0.]],0.575455,1.0,50954,RL,True,8.955869907338786e-06,True,40406,0,43
[[0. 0. 0. 0. 0. 0. 0. 0. 0. 1.]],0.118529,1.0,50959,RL,True,8.955869907338786e-06,True,40410,0,44
[[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]],0.118495,1.0,50964,RL,True,8.955869907338786e-06,True,40415,0,44
[[0. 0. 0. 0. 0. 0. 0. 0. 1. 0.]],0.289458,1.0,50969,RL,True,8.955869907338786e-06,True,40419,0,45
[[0. 0. 0. 1. 0. 0. 0. 0. 0. 0.]],0.197900,1.0,50974,RL,True,8.955869907338786e-06,True,40424,0,45
[[1. 0. 0. 0. 0. 0. 0. 0. 0. 0.]],0.390144,1.0,50979,RL,True,8.955869907338786e-06,True,40429,0,45
[[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]],0.118577,1.0,50984,RL,True,8.955869907338786e-06,True,40434,0,45
[[0. 0. 0. 0. 0. 0. 0. 0. 0. 1.]],0.118549,1.0,50989,RL,True,8.955869907338786e-06,True,40439,0,45
[[1. 0. 0. 0. 0. 0. 0. 0. 0. 0.]],0.119404,1.0,50994,RL,True,8.955869907338786e-06,True,40444,0,45
[[0. 0. 0. 0. 1. 0. 0. 0. 0. 0.]],0.585706,1.0,50999,RL,True,8.955869907338786e-06,True,40447,0,47
[[0. 0. 0. 0. 0. 1. 0. 0. 0. 0.]],0.157862,1.0,51004,RL,True,8.955869907338786e-06,True,40452,0,47
[[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.]],0.118387,1.0,51009,RL,True,8.955869907338786e-06,True,40456,0,48
[[0. 0. 0. 0. 0. 0. 1. 0. 0. 0.]],0.118388,1.0,51014,RL,True,8.955869907338786e-06,True,40461,0,48
[[1. 0. 0. 0. 0. 0. 0. 0. 0. 0.]],0.121400,1.0,51019,RL,True,8.955869907338786e-06,True,40465,0,49
[[0. 0. 0. 0. 1. 0. 0. 0. 0. 0.]],0.122381,1.0,51024,RL,True,8.955869907338786e-06,True,40470,0,49
[[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]],1.670560,0.0,51029,RL,False,8.955869907338786e-06,True,40474,0,49
[[0. 0. 0. 1. 0. 0. 0. 0. 0. 0.]],0.628621,1.0,51034,RL,True,8.955869907338786e-06,True,40477,0,52
[[1. 0. 0. 0. 0. 0. 0. 0. 0. 0.]],0.118671,1.0,51039,RL,True,8.955869907338786e-06,True,40481,0,53
[[0. 0. 1. 0. 0. 0. 0. 0. 0. 0.]],0.118534,1.0,51044,RL,True,8.955869907338786e-06,True,40485,0,54
[[0. 0. 1. 0. 0. 0. 0. 0. 0. 0.]],0.395996,1.0,51049,RL,True,8.955869907338786e-06,True,40490,0,54
[[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]],0.259905,1.0,51054,RL,True,8.955869907338786e-06,True,40495,0,54
[[1. 0. 0. 0. 0. 0. 0. 0. 0. 0.]],2.428777,0.0,51059,RL,False,8.955869907338786e-06,True,40499,0,54
[[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.]],0.118383,1.0,51064,RL,True,8.955869907338786e-06,True,40503,0,56
[[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.]],0.118450,1.0,51069,RL,True,8.955869907338786e-06,True,40508,0,56
[[0. 0. 1. 0. 0. 0. 0. 0. 0. 0.]],0.300880,1.0,51074,RL,True,8.955869907338786e-06,True,40513,0,56
[[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]],0.132801,1.0,51079,RL,True,8.955869907338786e-06,True,40517,0,57
[[0. 0. 0. 0. 0. 0. 0. 0. 1. 0.]],0.682710,1.0,51084,RL,True,8.955869907338786e-06,True,40522,0,57
[[0. 0. 0. 0. 0. 0. 0. 0. 1. 0.]],0.128038,1.0,51089,RL,True,8.955869907338786e-06,True,40525,0,59
[[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]],0.219031,1.0,51094,RL,True,8.955869907338786e-06,True,40529,0,60
[[0. 0. 0. 1. 0. 0. 0. 0. 0. 0.]],0.465587,1.0,51099,RL,True,8.955869907338786e-06,True,40534,0,60
[[0. 0. 1. 0. 0. 0. 0. 0. 0. 0.]],0.119190,1.0,51104,RL,True,8.955869907338786e-06,True,40538,0,61
[[0. 0. 0. 0. 0. 0. 0. 0. 1. 0.]],0.118543,1.0,51109,RL,True,8.955869907338786e-06,True,40543,0,61
[[0. 0. 0. 0. 0. 1. 0. 0. 0. 0.]],1.577500,0.0,51114,RL,False,8.955869907338786e-06,True,40545,0,63
[[0. 0. 1. 0. 0. 0. 0. 0. 0. 0.]],1.455844,0.0,51119,RL,False,8.955869907338786e-06,True,40549,0,64
[[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]],0.304830,1.0,51124,RL,True,8.955869907338786e-06,True,40553,0,66
[[0. 0. 0. 1. 0. 0. 0. 0. 0. 0.]],0.145778,1.0,51129,RL,True,8.955869907338786e-06,True,40558,0,66
[[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]],0.120810,1.0,51134,RL,True,8.955869907338786e-06,True,40563,0,66
[[0. 0. 0. 0. 0. 0. 1. 0. 0. 0.]],0.118435,1.0,51139,RL,True,8.955869907338786e-06,True,40566,0,68
[[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.]],0.118444,1.0,51144,RL,True,8.955869907338786e-06,True,40571,0,68
[[0. 0. 0. 0. 0. 0. 0. 0. 0. 1.]],0.126850,1.0,51149,RL,True,8.955869907338786e-06,True,40575,0,69
[[0. 0. 0. 0. 1. 0. 0. 0. 0. 0.]],0.134525,1.0,51154,RL,True,8.955869907338786e-06,True,40580,0,69
[[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.]],0.118385,1.0,51159,RL,True,8.955869907338786e-06,True,40583,0,71
[[0. 0. 0. 1. 0. 0. 0. 0. 0. 0.]],0.140720,1.0,51164,RL,True,8.955869907338786e-06,True,40588,0,71
[[0. 0. 0. 0. 0. 0. 0. 0. 0. 1.]],0.213612,1.0,51169,RL,True,8.955869907338786e-06,True,40592,0,72
[[0. 0. 0. 0. 1. 0. 0. 0. 0. 0.]],0.173664,1.0,51174,RL,True,8.955869907338786e-06,True,40597,0,72
[[0. 0. 0. 1. 0. 0. 0. 0. 0. 0.]],0.752293,1.0,51179,RL,True,8.955869907338786e-06,True,40602,0,72
[[0. 0. 0. 1. 0. 0. 0. 0. 0. 0.]],0.699480,1.0,51184,RL,True,8.955869907338786e-06,True,40607,0,72
[[0. 0. 0. 0. 0. 1. 0. 0. 0. 0.]],0.125629,1.0,51189,RL,True,8.955869907338786e-06,True,40611,0,73
[[1. 0. 0. 0. 0. 0. 0. 0. 0. 0.]],0.118442,1.0,51194,RL,True,8.955869907338786e-06,True,40616,0,73
[[0. 0. 0. 0. 0. 0. 1. 0. 0. 0.]],0.135644,1.0,51199,RL,True,8.955869907338786e-06,True,40621,0,73
[[0. 0. 0. 0. 0. 1. 0. 0. 0. 0.]],0.118384,1.0,51204,RL,True,8.955869907338786e-06,True,40626,0,73
[[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.]],0.118383,1.0,51209,RL,True,8.955869907338786e-06,True,40631,0,73
[[0. 0. 0. 0. 0. 0. 0. 0. 1. 0.]],0.118938,1.0,51214,RL,True,8.955869907338786e-06,True,40635,0,74
[[0. 0. 0. 1. 0. 0. 0. 0. 0. 0.]],0.758845,1.0,51219,RL,True,8.955869907338786e-06,True,40639,0,75
[[0. 0. 0. 1. 0. 0. 0. 0. 0. 0.]],2.800302,0.0,51224,RL,False,8.955869907338786e-06,True,40643,0,75
[[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]],0.131841,1.0,51229,RL,True,8.955869907338786e-06,True,40648,0,76
[[0. 0. 0. 0. 1. 0. 0. 0. 0. 0.]],0.995819,0.0,51234,RL,False,8.955869907338786e-06,True,40651,0,77
[[0. 0. 0. 1. 0. 0. 0. 0. 0. 0.]],1.449937,0.0,51239,RL,False,8.955869907338786e-06,True,40655,0,78
[[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]],0.118383,1.0,51244,RL,True,8.955869907338786e-06,True,40659,0,80
[[0. 0. 1. 0. 0. 0. 0. 0. 0. 0.]],0.429674,1.0,51249,RL,True,8.955869907338786e-06,True,40664,0,80
[[0. 0. 0. 0. 0. 0. 0. 0. 0. 1.]],0.144489,1.0,51254,RL,True,8.955869907338786e-06,True,40669,0,80
[[0. 0. 0. 0. 1. 0. 0. 0. 0. 0.]],0.646960,1.0,51259,RL,True,8.955869907338786e-06,True,40673,0,81
[[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.]],0.118384,1.0,51264,RL,True,8.955869907338786e-06,True,40678,0,81
[[0. 0. 0. 0. 0. 1. 0. 0. 0. 0.]],0.132303,1.0,51269,RL,True,8.955869907338786e-06,True,40682,0,82
[[0. 0. 0. 1. 0. 0. 0. 0. 0. 0.]],0.138990,1.0,51274,RL,True,8.955869907338786e-06,True,40687,0,82
[[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]],0.118627,1.0,51279,RL,True,8.955869907338786e-06,True,40692,0,82
[[0. 0. 0. 0. 0. 0. 0. 0. 1. 0.]],0.146478,1.0,51284,RL,True,8.955869907338786e-06,True,40697,0,82
[[1. 0. 0. 0. 0. 0. 0. 0. 0. 0.]],0.121067,1.0,51289,RL,True,8.955869907338786e-06,True,40702,0,82
[[0. 0. 0. 1. 0. 0. 0. 0. 0. 0.]],0.302318,1.0,51294,RL,True,8.955869907338786e-06,True,40707,0,82
[[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.]],0.120268,1.0,51299,RL,True,8.955869907338786e-06,True,40711,0,83
[[0. 0. 1. 0. 0. 0. 0. 0. 0. 0.]],0.327681,1.0,51304,RL,True,8.955869907338786e-06,True,40714,0,85
[[0. 0. 0. 0. 1. 0. 0. 0. 0. 0.]],0.121381,1.0,51309,RL,True,8.955869907338786e-06,True,40719,0,85
[[0. 0. 0. 0. 0. 0. 0. 0. 0. 1.]],0.122415,1.0,51314,RL,True,8.955869907338786e-06,True,40724,0,85
[[0. 0. 1. 0. 0. 0. 0. 0. 0. 0.]],0.122770,1.0,51319,RL,True,8.955869907338786e-06,True,40729,0,85
[[0. 0. 0. 0. 0. 0. 1. 0. 0. 0.]],0.119348,1.0,51324,RL,True,8.955869907338786e-06,True,40732,0,87
[[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]],0.173513,1.0,51329,RL,True,8.955869907338786e-06,True,40736,0,88
[[1. 0. 0. 0. 0. 0. 0. 0. 0. 0.]],0.400716,1.0,51334,RL,True,8.955869907338786e-06,True,40741,0,88
[[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]],0.123070,1.0,51339,RL,True,8.955869907338786e-06,True,40746,0,88
[[0. 0. 1. 0. 0. 0. 0. 0. 0. 0.]],0.208373,1.0,51344,RL,True,8.955869907338786e-06,True,40750,0,89
[[0. 0. 0. 0. 1. 0. 0. 0. 0. 0.]],0.118432,1.0,51349,RL,True,8.955869907338786e-06,True,40755,0,89
[[1. 0. 0. 0. 0. 0. 0. 0. 0. 0.]],0.118484,1.0,51354,RL,True,8.955869907338786e-06,True,40760,0,89
[[0. 0. 0. 1. 0. 0. 0. 0. 0. 0.]],0.128808,1.0,51359,RL,True,8.955869907338786e-06,True,40765,0,89
[[0. 0. 0. 0. 0. 1. 0. 0. 0. 0.]],0.206765,1.0,51364,RL,True,8.955869907338786e-06,True,40770,0,89
[[0. 0. 0. 0. 0. 0. 1. 0. 0. 0.]],0.118409,1.0,51369,RL,True,8.955869907338786e-06,True,40774,0,90
[[0. 0. 0. 0. 1. 0. 0. 0. 0. 0.]],0.287777,1.0,51374,RL,True,8.955869907338786e-06,True,40779,0,90
[[0. 0. 0. 0. 1. 0. 0. 0. 0. 0.]],1.989327,0.0,51379,RL,False,8.955869907338786e-06,True,40783,0,90
[[0. 0. 0. 0. 0. 1. 0. 0. 0. 0.]],0.169235,1.0,51384,RL,True,8.955869907338786e-06,True,40788,0,91
[[0. 0. 0. 0. 0. 0. 0. 0. 0. 1.]],0.119615,1.0,51389,RL,True,8.955869907338786e-06,True,40792,0,92
[[0. 0. 0. 0. 0. 1. 0. 0. 0. 0.]],0.342875,1.0,51394,RL,True,8.955869907338786e-06,True,40796,0,93
[[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]],0.122404,1.0,51399,RL,True,8.955869907338786e-06,True,40801,0,93
[[0. 0. 0. 0. 0. 1. 0. 0. 0. 0.]],0.327108,1.0,51404,RL,True,8.955869907338786e-06,True,40806,0,93
[[0. 0. 0. 0. 0. 1. 0. 0. 0. 0.]],0.119258,1.0,51409,RL,True,8.955869907338786e-06,True,40811,0,93
[[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.]],0.161717,1.0,51414,RL,True,8.955869907338786e-06,True,40816,0,93
[[0. 0. 0. 0. 1. 0. 0. 0. 0. 0.]],0.339468,1.0,51419,RL,True,8.955869907338786e-06,True,40821,0,93
[[0. 0. 0. 0. 0. 1. 0. 0. 0. 0.]],0.127961,1.0,51424,RL,True,8.955869907338786e-06,True,40826,0,93
[[0. 0. 0. 0. 0. 1. 0. 0. 0. 0.]],0.118718,1.0,51429,RL,True,8.955869907338786e-06,True,40831,0,93
[[0. 0. 0. 0. 0. 1. 0. 0. 0. 0.]],1.017784,0.0,51434,RL,False,8.955869907338786e-06,True,40833,0,95
[[0. 0. 0. 0. 0. 0. 1. 0. 0. 0.]],0.152978,1.0,51439,RL,True,8.955869907338786e-06,True,40838,0,96
[[0. 0. 1. 0. 0. 0. 0. 0. 0. 0.]],0.118383,1.0,51444,RL,True,8.955869907338786e-06,True,40843,0,96
[[0. 0. 0. 0. 0. 1. 0. 0. 0. 0.]],0.118423,1.0,51449,RL,True,8.955869907338786e-06,True,40848,0,96
[[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]],0.118387,1.0,51454,RL,True,8.955869907338786e-06,True,40853,0,96
[[0. 0. 1. 0. 0. 0. 0. 0. 0. 0.]],0.167077,1.0,51459,RL,True,8.955869907338786e-06,True,40858,0,96
[[0. 0. 0. 0. 0. 0. 1. 0. 0. 0.]],0.118412,1.0,51464,RL,True,8.955869907338786e-06,True,40863,0,96
[[0. 0. 0. 1. 0. 0. 0. 0. 0. 0.]],0.276495,1.0,51469,RL,True,8.955869907338786e-06,True,40867,0,97
[[1. 0. 0. 0. 0. 0. 0. 0. 0. 0.]],0.118732,1.0,51474,RL,True,8.955869907338786e-06,True,40871,0,98
[[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.]],0.118383,1.0,51479,RL,True,8.955869907338786e-06,True,40876,0,98
[[0. 0. 0. 0. 0. 1. 0. 0. 0. 0.]],0.466690,1.0,51484,RL,True,8.955869907338786e-06,True,40881,0,98
[[0. 0. 0. 1. 0. 0. 0. 0. 0. 0.]],3.765833,0.0,51489,RL,False,8.955869907338786e-06,True,40884,0,99
[[0. 0. 0. 0. 0. 1. 0. 0. 0. 0.]],1.300468,0.0,51494,RL,False,8.955869907338786e-06,True,40888,0,100
[[0. 0. 0. 0. 0. 1. 0. 0. 0. 0.]],0.121588,1.0,51499,RL,True,8.955869907338786e-06,True,40891,0,103
[[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]],0.120364,1.0,51504,RL,True,8.955869907338786e-06,True,40895,0,104
[[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.]],0.118408,1.0,51509,RL,True,8.955869907338786e-06,True,40900,0,104
[[1. 0. 0. 0. 0. 0. 0. 0. 0. 0.]],0.157743,1.0,51514,RL,True,8.955869907338786e-06,True,40905,0,104
[[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.]],0.392419,1.0,51519,RL,True,8.955869907338786e-06,True,40908,0,106
[[0. 0. 0. 1. 0. 0. 0. 0. 0. 0.]],0.118531,1.0,51524,RL,True,8.955869907338786e-06,True,40912,0,107
[[0. 0. 0. 0. 0. 0. 0. 0. 0. 1.]],0.149205,1.0,51529,RL,True,8.955869907338786e-06,True,40917,0,107
[[0. 0. 0. 0. 0. 1. 0. 0. 0. 0.]],1.846239,0.0,51534,RL,False,8.955869907338786e-06,True,40921,0,107
[[0. 0. 0. 0. 0. 0. 0. 0. 0. 1.]],0.118439,1.0,51539,RL,True,8.955869907338786e-06,True,40925,0,109
[[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.]],0.390793,1.0,51544,RL,True,8.955869907338786e-06,True,40930,0,109
[[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.]],0.118850,1.0,51549,RL,True,8.955869907338786e-06,True,40935,0,109
[[0. 0. 0. 0. 0. 0. 0. 0. 0. 1.]],0.118397,1.0,51554,RL,True,8.955869907338786e-06,True,40939,0,110
[[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]],0.765014,1.0,51559,RL,True,8.955869907338786e-06,True,40944,0,110
[[0. 0. 0. 0. 0. 0. 0. 0. 0. 1.]],0.118544,1.0,51564,RL,True,8.955869907338786e-06,True,40949,0,110
[[0. 0. 0. 0. 0. 0. 0. 0. 0. 1.]],0.126062,1.0,51569,RL,True,8.955869907338786e-06,True,40954,0,110
[[0. 0. 0. 0. 0. 1. 0. 0. 0. 0.]],0.195810,1.0,51684,RL,True,9.183164683543654e-06,True,40959,0,0
[[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.]],0.118361,1.0,51689,RL,True,9.183164683543654e-06,True,40963,0,1
[[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.]],0.128369,1.0,51694,RL,True,9.183164683543654e-06,True,40968,0,1
[[0. 0. 0. 0. 0. 0. 0. 0. 0. 1.]],0.121569,1.0,51699,RL,True,9.183164683543654e-06,True,40973,0,1
[[1. 0. 0. 0. 0. 0. 0. 0. 0. 0.]],0.353014,1.0,51704,RL,True,9.183164683543654e-06,True,40978,0,1
[[0. 0. 0. 0. 0. 0. 1. 0. 0. 0.]],0.147959,1.0,51709,RL,True,9.183164683543654e-06,True,40983,0,1
[[0. 0. 0. 0. 0. 1. 0. 0. 0. 0.]],0.140194,1.0,51714,RL,True,9.183164683543654e-06,True,40988,0,1
[[0. 0. 0. 0. 0. 0. 0. 0. 0. 1.]],0.120838,1.0,51719,RL,True,9.183164683543654e-06,True,40991,0,3
[[0. 0. 0. 1. 0. 0. 0. 0. 0. 0.]],0.118618,1.0,51724,RL,True,9.183164683543654e-06,True,40996,0,3
[[0. 0. 0. 0. 0. 0. 0. 0. 1. 0.]],0.118306,1.0,51729,RL,True,9.183164683543654e-06,True,41000,0,4
[[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.]],0.262890,1.0,51734,RL,True,9.183164683543654e-06,True,41004,0,5
[[0. 0. 0. 0. 0. 1. 0. 0. 0. 0.]],0.523524,1.0,51739,RL,True,9.183164683543654e-06,True,41007,0,7
[[1. 0. 0. 0. 0. 0. 0. 0. 0. 0.]],0.125729,1.0,51744,RL,True,9.183164683543654e-06,True,41011,0,8
[[0. 0. 0. 1. 0. 0. 0. 0. 0. 0.]],0.119886,1.0,51749,RL,True,9.183164683543654e-06,True,41016,0,8
[[0. 0. 0. 0. 0. 0. 1. 0. 0. 0.]],0.118534,1.0,51754,RL,True,9.183164683543654e-06,True,41020,0,9
[[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.]],0.121463,1.0,51759,RL,True,9.183164683543654e-06,True,41025,0,9
[[1. 0. 0. 0. 0. 0. 0. 0. 0. 0.]],0.122515,1.0,51764,RL,True,9.183164683543654e-06,True,41029,0,10
[[0. 0. 0. 0. 0. 0. 1. 0. 0. 0.]],0.120123,1.0,51769,RL,True,9.183164683543654e-06,True,41034,0,10
[[0. 0. 0. 0. 0. 0. 0. 0. 1. 0.]],0.118927,1.0,51774,RL,True,9.183164683543654e-06,True,41038,0,11
[[1. 0. 0. 0. 0. 0. 0. 0. 0. 0.]],0.118384,1.0,51779,RL,True,9.183164683543654e-06,True,41043,0,11
[[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.]],0.118307,1.0,51784,RL,True,9.183164683543654e-06,True,41048,0,11
[[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.]],0.118304,1.0,51789,RL,True,9.183164683543654e-06,True,41053,0,11
[[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]],0.118347,1.0,51794,RL,True,9.183164683543654e-06,True,41058,0,11
[[0. 0. 0. 1. 0. 0. 0. 0. 0. 0.]],0.140141,1.0,51799,RL,True,9.183164683543654e-06,True,41063,0,11
[[0. 0. 0. 0. 0. 0. 1. 0. 0. 0.]],0.118370,1.0,51804,RL,True,9.183164683543654e-06,True,41066,0,13
[[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.]],0.118304,1.0,51809,RL,True,9.183164683543654e-06,True,41069,0,15
[[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.]],0.132870,1.0,51814,RL,True,9.183164683543654e-06,True,41073,0,16
[[0. 0. 0. 1. 0. 0. 0. 0. 0. 0.]],0.952027,1.0,51819,RL,True,9.183164683543654e-06,True,41078,0,16
[[0. 0. 0. 0. 0. 0. 0. 0. 0. 1.]],0.118355,1.0,51824,RL,True,9.183164683543654e-06,True,41082,0,17
[[0. 0. 1. 0. 0. 0. 0. 0. 0. 0.]],0.344083,1.0,51829,RL,True,9.183164683543654e-06,True,41086,0,18
[[1. 0. 0. 0. 0. 0. 0. 0. 0. 0.]],0.133524,1.0,51834,RL,True,9.183164683543654e-06,True,41091,0,18
[[0. 0. 0. 0. 0. 0. 1. 0. 0. 0.]],0.118308,1.0,51839,RL,True,9.183164683543654e-06,True,41095,0,19
[[1. 0. 0. 0. 0. 0. 0. 0. 0. 0.]],0.118947,1.0,51844,RL,True,9.183164683543654e-06,True,41099,0,20
[[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]],0.131437,1.0,51849,RL,True,9.183164683543654e-06,True,41104,0,20
[[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.]],0.222127,1.0,51854,RL,True,9.183164683543654e-06,True,41109,0,20
[[0. 0. 0. 0. 0. 1. 0. 0. 0. 0.]],0.496643,1.0,51859,RL,True,9.183164683543654e-06,True,41113,0,21
[[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.]],0.121715,1.0,51864,RL,True,9.183164683543654e-06,True,41118,0,21
[[0. 0. 0. 0. 1. 0. 0. 0. 0. 0.]],1.195076,0.0,51869,RL,False,9.183164683543654e-06,True,41120,0,23
[[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.]],0.118321,1.0,51874,RL,True,9.183164683543654e-06,True,41125,0,24
[[1. 0. 0. 0. 0. 0. 0. 0. 0. 0.]],0.209634,1.0,51879,RL,True,9.183164683543654e-06,True,41130,0,24
[[0. 0. 0. 0. 0. 1. 0. 0. 0. 0.]],0.781776,1.0,51884,RL,True,9.183164683543654e-06,True,41135,0,24
[[0. 0. 0. 1. 0. 0. 0. 0. 0. 0.]],0.874358,1.0,51889,RL,True,9.183164683543654e-06,True,41139,0,25
[[0. 0. 0. 0. 0. 0. 0. 0. 0. 1.]],0.118360,1.0,51894,RL,True,9.183164683543654e-06,True,41144,0,25
[[0. 0. 0. 0. 1. 0. 0. 0. 0. 0.]],0.785082,1.0,51899,RL,True,9.183164683543654e-06,True,41148,0,26
[[0. 0. 0. 1. 0. 0. 0. 0. 0. 0.]],0.120321,1.0,51904,RL,True,9.183164683543654e-06,True,41153,0,26
[[0. 0. 1. 0. 0. 0. 0. 0. 0. 0.]],0.140976,1.0,51909,RL,True,9.183164683543654e-06,True,41157,0,27
[[0. 0. 0. 0. 0. 0. 0. 0. 1. 0.]],0.136435,1.0,51914,RL,True,9.183164683543654e-06,True,41162,0,27
[[0. 0. 0. 0. 0. 0. 0. 0. 1. 0.]],0.120640,1.0,51919,RL,True,9.183164683543654e-06,True,41167,0,27
[[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]],0.123565,1.0,51924,RL,True,9.183164683543654e-06,True,41171,0,28
[[0. 0. 0. 1. 0. 0. 0. 0. 0. 0.]],3.083770,0.0,51929,RL,False,9.183164683543654e-06,True,41174,0,29
[[0. 0. 0. 1. 0. 0. 0. 0. 0. 0.]],0.316389,1.0,51934,RL,True,9.183164683543654e-06,True,41177,0,32
[[0. 0. 0. 0. 1. 0. 0. 0. 0. 0.]],0.133530,1.0,51939,RL,True,9.183164683543654e-06,True,41182,0,32
[[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.]],0.132461,1.0,51944,RL,True,9.183164683543654e-06,True,41187,0,32
[[0. 0. 0. 0. 0. 0. 1. 0. 0. 0.]],0.137262,1.0,51949,RL,True,9.183164683543654e-06,True,41192,0,32
[[0. 0. 0. 0. 0. 0. 1. 0. 0. 0.]],0.118304,1.0,51954,RL,True,9.183164683543654e-06,True,41197,0,32
[[0. 0. 0. 0. 1. 0. 0. 0. 0. 0.]],0.155334,1.0,51959,RL,True,9.183164683543654e-06,True,41200,0,34
[[0. 0. 0. 1. 0. 0. 0. 0. 0. 0.]],2.136419,0.0,51964,RL,False,9.183164683543654e-06,True,41204,0,34
[[0. 0. 0. 0. 0. 1. 0. 0. 0. 0.]],0.120002,1.0,51969,RL,True,9.183164683543654e-06,True,41209,0,35
[[0. 0. 0. 0. 1. 0. 0. 0. 0. 0.]],0.119291,1.0,51974,RL,True,9.183164683543654e-06,True,41213,0,36
[[1. 0. 0. 0. 0. 0. 0. 0. 0. 0.]],0.126932,1.0,51979,RL,True,9.183164683543654e-06,True,41217,0,37
[[0. 0. 0. 0. 1. 0. 0. 0. 0. 0.]],0.118315,1.0,51984,RL,True,9.183164683543654e-06,True,41222,0,37
[[0. 0. 0. 0. 0. 0. 0. 0. 0. 1.]],0.129934,1.0,51989,RL,True,9.183164683543654e-06,True,41226,0,38
[[0. 0. 0. 0. 0. 1. 0. 0. 0. 0.]],4.325422,0.0,51994,RL,False,9.183164683543654e-06,True,41229,0,39
[[0. 0. 0. 0. 0. 0. 0. 0. 0. 1.]],0.118313,1.0,51999,RL,True,9.183164683543654e-06,True,41233,0,41
[[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.]],0.428955,1.0,52004,RL,True,9.183164683543654e-06,True,41238,0,41
[[0. 0. 1. 0. 0. 0. 0. 0. 0. 0.]],0.711287,1.0,52009,RL,True,9.183164683543654e-06,True,41243,0,41
[[0. 0. 0. 0. 0. 0. 0. 0. 0. 1.]],0.297112,1.0,52014,RL,True,9.183164683543654e-06,True,41247,0,42
[[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]],0.149819,1.0,52019,RL,True,9.183164683543654e-06,True,41252,0,42
[[0. 0. 0. 0. 1. 0. 0. 0. 0. 0.]],0.151379,1.0,52024,RL,True,9.183164683543654e-06,True,41257,0,42
[[0. 0. 1. 0. 0. 0. 0. 0. 0. 0.]],0.225131,1.0,52029,RL,True,9.183164683543654e-06,True,41262,0,42
[[0. 0. 0. 0. 0. 0. 1. 0. 0. 0.]],0.135809,1.0,52034,RL,True,9.183164683543654e-06,True,41267,0,42
